file,match,team_a,team_b,team_a_code,team_b_code,date,tournament,group,game_day,venue_raw,venue_city,venue_country,altitude_m,schema_era,post_match_key_used,final_score,match_total_rbp,settled_date,match_submitted,match_is_calibration_only,elo_team_a_pre,elo_team_b_pre,elo_diff,rest_days_a,rest_days_b,rest_days_diff,squad_value_a_eur,squad_value_b_eur,squad_avg_age_a,squad_avg_age_b,fifa_ranking_2025_a,fifa_ranking_2025_b,draw_probability,poisson_lambda_a,poisson_lambda_b,rules_fired_list,rule_fired_count,rule1_fired,rule2_fired,rule3_fired,rule4_fired,rule5_fired,rule6_fired,rule7_fired,rule8_fired,rule9_fired,rule10_fired,rule11_fired,rule12_fired,rule13_fired,rule14_fired,rule15_fired,a_espn_n,a_espn_fouls,a_espn_yellow_cards,a_espn_red_cards,a_espn_offsides,a_espn_corners,a_espn_saves,a_espn_possession_pct,a_espn_total_shots,a_espn_shots_on_target,a_espn_blocked_shots,a_espn_passes,a_espn_pass_pct,a_espn_interceptions,a_espn_effective_tackles,a_espn_clearances,b_espn_n,b_espn_fouls,b_espn_yellow_cards,b_espn_red_cards,b_espn_offsides,b_espn_corners,b_espn_saves,b_espn_possession_pct,b_espn_total_shots,b_espn_shots_on_target,b_espn_blocked_shots,b_espn_passes,b_espn_pass_pct,b_espn_interceptions,b_espn_effective_tackles,b_espn_clearances,question_num,question_text,question_category,confidence,direction,key_drivers,edge_rank,recommended_estimate,our_estimate,submission_diff,submission_error_flag,crowd_estimate,outcome,outcome_known,rbp,beat_crowd,our_brier_score,crowd_brier_score,actually_submitted,is_player_prop,player_key,postmortem_note
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6,Will Cape Verde have 2 or more shots on target?,TEAM_MODEL,,,,,0.4,0.4,0.0,False,0.49,1,True,-14.32,False,0.36,0.2601,True,False,,"RULE15 blowout-suppression shaded this down from market's 0.51; Cape Verde was NOT in blowout-victim mode, they were playing the game of their tournament. Their Uruguay-game (competitive) precedent should have been weighted over their Spain-game (blowout-victim) precedent."
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7,Will Argentina score 3 or more goals?,DIRECT,,,,,0.5,0.5,0.0,False,0.51,0,True,7.06,True,0.25,0.2601,True,False,,
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q8,Will Argentina score in both halves?,DIRECT,,,,,0.53,0.53,0.0,False,0.58,0,True,16.13,True,0.2809,0.3364,True,False,,
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9,Will Argentina have 8 or more shots on target?,TEAM_MODEL,,,,,0.32,0.32,0.0,False,0.47,1,True,-27.42,False,0.4624,0.2809,True,False,,Favorite-team-SOT underpricing pattern (see JULY3_POSTMORTEM_DEEP_DIVE.md section 4).
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10,Will Julián Álvarez (Argentina) score or assist?,PLAYER_ILLIQUID,,,,,0.58,0.58,0.0,False,0.39,0,True,-29.25,False,0.3364,0.1521,True,False,,WORST RESULT OF MATCH. Illiquid market (offer 65%) trusted too much despite his 0G/0A group-stage record and bench role in 2 of 3 games; crowd's 39% was much closer. See JULY3_POSTMORTEM_DEEP_DIVE.md section 5.
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Will there be 3 or more total cards shown?,DIRECT,,,,,0.52,0.52,0.0,False,0.51,0,True,2.65,True,0.2704,0.2601,True,False,,
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q12,Will Argentina score the first goal?,DIRECT,,,,,0.83,0.83,0.0,False,0.8,1,True,5.15,True,0.0289,0.04,True,False,,
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q13,Will Argentina have 8 or more corner kicks?,TEAM_MODEL,,,,,0.35,0.35,0.0,False,0.45,0,True,23.36,True,0.1225,0.2025,True,False,,Biggest win of the match.
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q14,Will Argentina be ahead at halftime?,DIRECT,,,,,0.67,0.67,0.0,False,0.65,1,True,5.94,True,0.1089,0.1225,True,False,,
Argentina_vs_CapeVerde,ARG-CPV,Argentina,Cape Verde,ARG,CPV,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Argentina 3-2 Cape Verde (after extra time -- regulation ended level),-3.41,2026-07-03,True,False,,,,6,7,-1,761200012,,28.0,,3,,,6.621,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q15,Will there be 22 or more total shots?,TEAM_MODEL,,,,,0.59,0.59,0.0,False,0.59,0,True,6.37,True,0.3481,0.3481,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Will Mahmoud Trezeguet (Egypt) score a goal?,PLAYER_ILLIQUID,,,,,0.21,0.21,0.0,False,0.23,0,True,7.66,True,0.0441,0.0529,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Will the match be tied at halftime?,DIRECT,,,,,0.51,0.51,0.0,False,0.49,0,True,-1.66,False,0.2601,0.2401,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Will the match have 2 or fewer total goals?,DIRECT,,,,,0.67,0.67,0.0,False,0.6,1,True,14.46,True,0.1089,0.16,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Will Nestory Irankunda (Australia) have 2 or more shots on target?,PLAYER_LIQUID_THIN,,,,,0.13,0.13,0.0,False,0.29,0,True,20.34,True,0.0169,0.0841,True,False,,Wide-spread thin market correctly discounted based on rotational role.
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5,Will Egypt win in regulation?,DIRECT,,,,,0.4,0.4,0.0,False,0.44,0,True,9.75,True,0.16,0.1936,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6,Will both teams receive at least one card?,TEAM_MODEL,,,,,0.7,0.7,0.0,False,0.64,0,True,-12.59,False,0.49,0.4096,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7,Will there be 4 or more total cards shown?,DIRECT,,,,,0.38,0.38,0.0,False,0.42,0,True,10.73,True,0.1444,0.1764,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q8,Will a penalty kick be awarded OR a red card be shown?,TEAM_MODEL,,,,,0.35,0.35,0.0,False,0.32,0,True,-1.43,False,0.1225,0.1024,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9,Will Egypt have 5 or more shots on target?,TEAM_MODEL,,,,,0.36,0.36,0.0,False,0.42,0,True,13.15,True,0.1296,0.1764,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10,Will there be 9 or more total corner kicks?,DIRECT,,,,,0.49,0.49,0.0,False,0.51,0,True,6.92,True,0.2401,0.2601,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Will Egypt score the first goal of the match?,DIRECT,,,,,0.47,0.47,0.0,False,0.5,1,True,-3.82,False,0.2809,0.25,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q12,Will the second half produce more goals than the first half?,DIRECT,,,,,0.4,0.4,0.0,False,0.48,0,True,16.1,True,0.16,0.2304,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q13,Will there be 3 or more offside calls?,TEAM_MODEL,,,,,0.32,0.32,0.0,False,0.53,1,True,-43.09,False,0.4624,0.2209,True,False,,WORST RESULT OF MATCH. Priced low based on own-team-avg lambda; crowd's 53% was much closer. Same day COL-GHA priced this question type HIGH and also lost -- part of the 5-match offside pattern in JULY3_POSTMORTEM_DEEP_DIVE.md.
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q14,Will a substitution be made before halftime?,BASE_RATE_ONLY,,,,,0.28,0.28,0.0,False,0.22,0,True,-1.23,False,0.0784,0.0484,True,False,,
Australia_vs_Egypt,AUS-EGY,Australia,Egypt,AUS,EGY,2026-07-03,FIFA World Cup 2026,,,"AT&T Stadium, Arlington, Texas",Arlington,,170.0,new_format,new_format_06,"Australia 1-1 Egypt (Egypt won, presumably on the qualification tiebreak/penalties)",64.74,2026-07-03,True,False,,,,8,7,1,51230000,108000000,27.1,29.0,27,29,,2.12,3.966,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q15,Will there be 20 or more total shots?,TEAM_MODEL,,,,,0.77,0.77,0.0,False,0.59,1,True,29.46,True,0.0529,0.1681,True,False,,Biggest win of the match -- strong conviction on a DIRECT market question.
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Will Luis Díaz (Colombia) score a goal?,PLAYER_LIQUID,,,,,0.32,0.32,0.0,False,0.39,0,True,15.71,True,0.1024,0.1521,True,False,,
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Will James Rodríguez (Colombia) score or assist a goal?,PLAYER_ILLIQUID,,,,,0.42,0.42,0.0,False,0.4,0,True,0.0,False,0.1764,0.16,True,False,,Near-exact tie with crowd; we were 2pp on the wrong side.
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Will Colombia advance to the Round of 16?,DIRECT,,,,,0.81,0.81,0.0,False,0.75,1,True,8.75,True,0.0361,0.0625,True,False,,
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,Will Antoine Semenyo (Ghana) have 2 or more shots on target?,PLAYER_ILLIQUID,,,,,0.1,0.1,0.0,False,0.26,0,True,18.38,True,0.01,0.0676,True,False,,ESPN zero-SOT-in-3-games signal trusted over a much higher crowd; big win.
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5,Will both teams score?,DIRECT,,,,,0.41,0.41,0.0,False,0.43,0,True,7.36,True,0.1681,0.1849,True,False,,
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6,Will Jordan Ayew (Ghana) score a goal?,PLAYER_ILLIQUID,,,,,0.09,0.09,0.0,False,0.22,0,True,12.35,True,0.0081,0.0484,True,False,,Zero shots in 3 group games trusted; correct.
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7,Will Colombia have 7 or more shots on target?,TEAM_MODEL,,,,,0.3,0.3,0.0,False,0.4,1,True,-20.33,False,0.49,0.36,True,False,,Favorite-team-SOT underpricing pattern -- flagged in JULY3_POSTMORTEM_DEEP_DIVE.md as one of 3 systematic issues.
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q8,Will Colombia score the first goal of the match?,DIRECT,,,,,0.7,0.7,0.0,False,0.65,1,True,8.8,True,0.09,0.1225,True,False,,
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9,Will there be 4 or more total cards shown?,DIRECT,,,,,0.3,0.3,0.0,False,0.41,1,True,-23.16,False,0.49,0.3481,True,False,,
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10,Will Colombia be ahead at halftime?,DIRECT,,,,,0.5,0.5,0.0,False,0.48,1,True,7.0,True,0.25,0.2704,True,False,,
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11,Will there be 22 or more total shots?,TEAM_MODEL,,,,,0.68,0.68,0.0,False,0.57,1,True,21.58,True,0.1024,0.1849,True,False,,
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q12,Will Colombia have 6 or more corner kicks?,DIRECT,,,,,0.5,0.5,0.0,False,0.52,0,True,6.31,True,0.25,0.2704,True,False,,
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q13,Will there be 3 or more offside calls?,TEAM_MODEL,,,,,0.75,0.75,0.0,False,0.59,0,True,-36.94,False,0.5625,0.3481,True,False,,Priced HIGH and lost; same day AUS-EGY priced this question type LOW and also lost -- part of the 5-match offside pattern in JULY3_POSTMORTEM_DEEP_DIVE.md (net -75.99 RBP).
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q14,Will the match have 3 or more total goals?,DIRECT,,,,,0.46,0.46,0.0,False,0.46,0,True,2.33,True,0.2116,0.2116,True,False,,
Colombia_vs_Ghana,COL-GHA,Colombia,Ghana,COL,GHA,2026-07-03,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Colombia 1-0 Ghana,46.48,2026-07-03,True,False,,,,6,6,0,300500000,199279999,29.7,26.7,13,74,,5.436,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q15,Will a goal be scored before the first hydration break?,TIMING_WITH_MARKET,,,,,0.46,0.46,0.0,False,0.4,1,True,18.32,True,0.2916,0.36,True,False,,
Canada_vs_Morocco,CAN-MAR,Canada,Morocco,CAN,MAR,2026-07-04,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Canada 0-3 Morocco,58.92,2026-07-04,True,False,,,,10,10,0,129380005,456000000,26.5,25.2,30,8,,7.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1,Will Jonathan David (Canada) score a goal?,PLAYER_LIQUID,,,,,0.18,0.18,0.0,False,0.28,0,True,13.93,True,0.0324,0.0784,True,False,,
Canada_vs_Morocco,CAN-MAR,Canada,Morocco,CAN,MAR,2026-07-04,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Canada 0-3 Morocco,58.92,2026-07-04,True,False,,,,10,10,0,129380005,456000000,26.5,25.2,30,8,,7.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,Will Achraf Hakimi (Morocco) score or assist a goal?,PLAYER_ILLIQUID,,,,,0.3,0.3,0.0,False,0.36,1,True,-9.77,False,0.49,0.4096,True,False,,
Canada_vs_Morocco,CAN-MAR,Canada,Morocco,CAN,MAR,2026-07-04,FIFA World Cup 2026,,,,,,,new_format,new_format_06,Canada 0-3 Morocco,58.92,2026-07-04,True,False,,,,10,10,0,129380005,456000000,26.5,25.2,30,8,,7.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3,Will Morocco advance to the quarterfinals?,DIRECT,,,,,0.71,0.71,0.0,False,0.7,1,True,6.21,True,0.0841,0.09,True,False,,
