player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
910804,Noah,Leddel,Noah Leddel,2025,55257,noah-leddel,England,Westminster,Philippines,2003-08-30 00:00:00,Centre-Back,Defender,right,186,2026-06-30 00:00:00,Nordic Sky,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,6,1,15234,https://www.transfermarkt.co.uk/noah-leddel/profil/spieler/910804,,,,
912081,Jun-ho,Bae,Jun-ho Bae,2025,512,jun-ho-bae,"Korea, South",Daegu,"Korea, South",2003-08-21 00:00:00,Attacking Midfield,Midfield,right,180,2027-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/912081-1693354959.jpg?lm=1,12,2,3589,https://www.transfermarkt.co.uk/jun-ho-bae/profil/spieler/912081,GB1,Stoke City,,
912586,Niv,Eliasi,Niv Eliasi,2025,2976,niv-eliasi,Israel,Sde Warburg,Israel,2002-02-21 00:00:00,Goalkeeper,Goalkeeper,left,188,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/912586-1721918836.jpg?lm=1,0,0,5547,https://www.transfermarkt.co.uk/niv-eliasi/profil/spieler/912586,,,,
912850,Michael,Udebuluzor,Michael Udebuluzor,2025,515,michael-udebuluzor,Hongkong,Hong Kong Island,Hongkong,2004-04-01 00:00:00,Centre-Forward,Attack,both,186,,Trois Akademie,https://img.a.transfermarkt.technology/portrait/header/912850-1653023515.jpg?lm=1,21,2,15977,https://www.transfermarkt.co.uk/michael-udebuluzor/profil/spieler/912850,,,,
913718,Panagiotis,Kyriakou,Panagiotis Kyriakou,2025,786,panagiotis-kyriakou,Cyprus,Nicosia,Cyprus,2004-05-05 00:00:00,Goalkeeper,Goalkeeper,right,193,2027-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/913718-1759760953.jpg?lm=1,0,0,3668,https://www.transfermarkt.co.uk/panagiotis-kyriakou/profil/spieler/913718,,,,
914997,Erbol,Atabaev,Erbol Atabaev,2025,101333,erbol-atabaev,Kyrgyzstan,Kant,Kyrgyzstan,2001-08-15 00:00:00,Central Midfield,Midfield,right,178,2026-12-31 00:00:00,FbrPro,https://img.a.transfermarkt.technology/portrait/header/914997-1743681125.png?lm=1,23,0,3956,https://www.transfermarkt.co.uk/erbol-atabaev/profil/spieler/914997,,,,
915890,Nicholas,Pozo,Nicholas Pozo,2025,38204,nicholas-pozo,Gibraltar,Gibraltar,Gibraltar,2005-01-19 00:00:00,Central Midfield,Midfield,right,184,2026-06-30 00:00:00,Game Changer FA,https://img.a.transfermarkt.technology/portrait/header/915890-1762504177.jpg?lm=1,23,0,37574,https://www.transfermarkt.co.uk/nicholas-pozo/profil/spieler/915890,,,,
916394,Erick,Lemus,Erick Lemus,2025,9709,erick-lemus,Guatemala,"Cuilapa, Santa Rosa",Guatemala,2001-02-05 00:00:00,Centre-Forward,Attack,right,170,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/916394-1752674085.jpg?lm=1,4,1,13342,https://www.transfermarkt.co.uk/erick-lemus/profil/spieler/916394,,,,
916438,Mohafidh,Ahamada,Mohafidh Ahamada,2025,61017,mohafidh-ahamada,,,Comoros,2004-03-16 00:00:00,Right-Back,Defender,right,,,ROGON U23,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0,0,16430,https://www.transfermarkt.co.uk/mohafidh-ahamada/profil/spieler/916438,,,,
918149,Kassim,Hadji,Kassim Hadji,2025,26462,kassim-hadji,Comoros,Ntsoudjini,Comoros,2000-03-23 00:00:00,Right Midfield,Midfield,right,177,,Proko Sport,https://img.a.transfermarkt.technology/portrait/header/918149-1683852953.png?lm=1,6,0,16430,https://www.transfermarkt.co.uk/kassim-hadji/profil/spieler/918149,,,,
918157,Aymeric,Ahmed,Aymeric Ahmed,2025,1175,aymeric-ahmed,France,Brou-sur-Chantereine,Comoros,2003-11-08 00:00:00,Attacking Midfield,Midfield,right,175,2026-06-30 00:00:00,ROGON,https://img.a.transfermarkt.technology/portrait/header/918157-1653407030.jpg?lm=1,7,1,16430,https://www.transfermarkt.co.uk/aymeric-ahmed/profil/spieler/918157,,,100000,250000
919538,Roy,Revivo,Roy Revivo,2025,119,roy-revivo,Israel,Tel Aviv,Israel,2003-05-22 00:00:00,Left-Back,Defender,left,185,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/919538-1689142204.jpg?lm=1,19,1,5547,https://www.transfermarkt.co.uk/roy-revivo/profil/spieler/919538,,,,
921734,Óscar,Ureña,Óscar Ureña,2025,2464,oscar-urena,Spain,Figueres,Dominican Republic,2003-05-31 00:00:00,Left Winger,Attack,right,171,2026-06-30 00:00:00,MagicPlayers,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2,0,15232,https://www.transfermarkt.co.uk/oscar-urena/profil/spieler/921734,,,400000,400000
922462,Lewis,Koumas,Lewis Koumas,2025,3008,lewis-koumas,England,Chester,Wales,2005-09-19 00:00:00,Left Winger,Attack,right,182,2026-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/922462-1708346761.jpg?lm=1,10,0,3864,https://www.transfermarkt.co.uk/lewis-koumas/profil/spieler/922462,GB1,Hull City,1000000,1000000
922488,Yakine,Said M'Madi,Yakine Said M'Madi,2025,16663,yakine-said-mmadi,France,Marseille,Comoros,2004-03-11 00:00:00,Centre-Back,Defender,right,184,,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,7,0,16430,https://www.transfermarkt.co.uk/yakine-said-mmadi/profil/spieler/922488,,,100000,150000
923579,Rüfat,Abbasov,Rüfat Abbasov,2025,8956,rufat-abbasov,,,Azerbaijan,2005-01-01 00:00:00,Left-Back,Defender,left,168,2026-06-30 00:00:00,PRO Profil GmbH,https://img.a.transfermarkt.technology/portrait/header/923579-1759645700.png?lm=1,17,0,8605,https://www.transfermarkt.co.uk/rufat-abbasov/profil/spieler/923579,,,,
923617,Shahin,Shahniyarov,Shahin Shahniyarov,2025,22010,shahin-shahniyarov,,,Azerbaijan,2005-01-01 00:00:00,Central Midfield,Midfield,,,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/923617-1759658747.png?lm=1,9,0,8605,https://www.transfermarkt.co.uk/shahin-shahniyarov/profil/spieler/923617,,,,
923695,Ranaldo,Biggs,Ranaldo Biggs,2025,68653,ranaldo-biggs,,,Jamaica,2002-07-11 00:00:00,Centre-Forward,Attack,right,172,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,3671,https://www.transfermarkt.co.uk/ranaldo-biggs/profil/spieler/923695,,,,
926287,Adulai,Djabi Embaló,Adulai Djabi Embaló,2025,27354,adulai-djabi-embalo,,,Luxembourg,2005-06-30 00:00:00,Centre-Forward,Attack,,188,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,7,0,3580,https://www.transfermarkt.co.uk/adulai-djabi-embalo/profil/spieler/926287,,,,
926479,Yarin,Levi,Yarin Levi,2025,3793,yarin-levi,Israel,Sde Zvi,Israel,2005-08-15 00:00:00,Central Midfield,Midfield,,,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2,0,5547,https://www.transfermarkt.co.uk/yarin-levi/profil/spieler/926479,,,,
926690,Reyniel,Perdomo,Reyniel Perdomo,2025,136989,reyniel-perdomo,Panama,Panama City,Panama,2001-04-28 00:00:00,Right-Back,Defender,right,,2026-12-31 00:00:00,LAFER SM,https://img.a.transfermarkt.technology/portrait/header/926690-1729527739.jpg?lm=1,4,0,3577,https://www.transfermarkt.co.uk/reyniel-perdomo/profil/spieler/926690,,,,
927821,Leo,Mascaró,Leo Mascaró,2025,2867,leo-mascaro,Spain,Palma de Mallorca,Belarus,2003-08-02 00:00:00,Centre-Back,Defender,both,190,2026-06-30 00:00:00,OKON,https://img.a.transfermarkt.technology/portrait/header/927821-1692956331.png?lm=1,1,0,3450,https://www.transfermarkt.co.uk/leo-mascaro/profil/spieler/927821,,,,
927919,Karen,Vardanyan,Karen Vardanyan,2025,1180,karen-vardanyan,Belarus,Baliny,Belarus,2003-09-09 00:00:00,Centre-Forward,Attack,,181,2026-12-31 00:00:00,Aleksandr Perepechko,https://img.a.transfermarkt.technology/portrait/header/927919-1743207116.png?lm=1,2,0,3450,https://www.transfermarkt.co.uk/karen-vardanyan/profil/spieler/927919,,,,
928258,Mignot,Debebe,Mignot Debebe,2025,60047,mignot-debebe,Ethiopia,Arba Minch,Ethiopia,1995-09-02 00:00:00,Centre-Back,Defender,right,178,,,https://img.a.transfermarkt.technology/portrait/header/928258-1761747602.jpg?lm=1,19,0,13941,https://www.transfermarkt.co.uk/mignot-debebe/profil/spieler/928258,,,,
928955,Emerson,Mauricio,Emerson Mauricio,2025,131588,emerson-mauricio,,,El Salvador,2002-08-27 00:00:00,Centre-Forward,Attack,left,183,,PRO FC,https://img.a.transfermarkt.technology/portrait/header/928955-1750795076.jpg?lm=1,13,2,13951,https://www.transfermarkt.co.uk/emerson-mauricio/profil/spieler/928955,,,,
929367,Diego,Flores,Diego Flores,2025,14083,diego-flores,,,El Salvador,2001-07-01 00:00:00,Left-Back,Defender,left,,,,https://img.a.transfermarkt.technology/portrait/header/929367-1750794627.jpg?lm=1,15,1,13951,https://www.transfermarkt.co.uk/diego-flores/profil/spieler/929367,,,,
929868,João,Carvalho,João Carvalho,2025,10789,joao-carvalho,Portugal,Loures,Portugal,2004-04-09 00:00:00,Goalkeeper,Goalkeeper,right,189,2028-06-30 00:00:00,Proeleven S.A.,https://img.a.transfermarkt.technology/portrait/header/929868-1732826908.jpg?lm=1,12,0,3300,https://www.transfermarkt.co.uk/joao-carvalho/profil/spieler/929868,,,,
930159,Yu-Hei,Ng,Yu-Hei Ng,2025,99249,yu-hei-ng,,,Hongkong,2006-02-13 00:00:00,Left Winger,Attack,right,177,,,https://img.a.transfermarkt.technology/portrait/header/930159-1711734029.png?lm=1,7,0,15977,https://www.transfermarkt.co.uk/yu-hei-ng/profil/spieler/930159,,,,
931147,Zaid,Tahseen,Zaid Tahseen,2025,3718,zaid-tahseen,Iraq,Najaf,Iraq,2001-01-29 00:00:00,Centre-Back,Defender,,187,2026-12-31 00:00:00,THE·TEAM,https://img.a.transfermarkt.technology/portrait/header/931147-1759064522.png?lm=1,24,1,3560,https://www.transfermarkt.co.uk/zaid-tahseen/profil/spieler/931147,,,,
931188,Malek,Shalabiya,Malek Shalabiya,2025,31180,malek-shalabiya,,,Jordan,1988-02-20 00:00:00,Goalkeeper,Goalkeeper,right,180,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,15737,https://www.transfermarkt.co.uk/malek-shalabiya/profil/spieler/931188,,,,
931668,Elias,Benkara,Elias Benkara,2025,17,elias-benkara,Germany,Frankfurt am Main,Algeria,2007-04-29 00:00:00,Centre-Back,Defender,right,193,2029-06-30 00:00:00,ROGON,https://img.a.transfermarkt.technology/portrait/header/931668-1713462177.jpg?lm=1,0,0,3614,https://www.transfermarkt.co.uk/elias-benkara/profil/spieler/931668,,,50000,50000
932054,Deyron,Martínez,Deyron Martínez,2025,55746,deyron-martinez,,,Honduras,1999-12-20 00:00:00,Centre-Back,Defender,left,183,,,https://img.a.transfermarkt.technology/portrait/header/932054-1704355128.jpg?lm=1,0,0,3590,https://www.transfermarkt.co.uk/deyron-martinez/profil/spieler/932054,,,,
933541,Akam,Hashem,Akam Hashem,2025,23806,akam-hashem,Iraq,Erbil,Iraq,1998-08-16 00:00:00,Centre-Back,Defender,left,186,,Persian Stars Ltd.,https://img.a.transfermarkt.technology/portrait/header/933541-1705017331.png?lm=1,11,1,3560,https://www.transfermarkt.co.uk/akam-hashem/profil/spieler/933541,,,,
933797,Mohamed,Surag,Mohamed Surag,2025,3229,mohamed-surag,,,Qatar,2003-04-21 00:00:00,Left Winger,Attack,right,175,,,https://img.a.transfermarkt.technology/portrait/header/933797-1740675119.jpg?lm=1,8,1,14162,https://www.transfermarkt.co.uk/mohamed-surag/profil/spieler/933797,,,,
933815,Ahmed,Al-Rawi,Ahmed Al-Rawi,2025,965,ahmed-al-rawi,Qatar,Doha,Qatar,2004-05-30 00:00:00,Centre-Forward,Attack,right,184,2026-06-30 00:00:00,HSA9,https://img.a.transfermarkt.technology/portrait/header/933815-1740665152.jpg?lm=1,9,3,14162,https://www.transfermarkt.co.uk/ahmed-al-rawi/profil/spieler/933815,,,,
934027,Bereket,Desta,Bereket Desta,2025,32853,bereket-desta,Ethiopia,Arsi Negele,Ethiopia,1998-10-20 00:00:00,Left Winger,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/934027-1749199916.jpg?lm=1,14,4,13941,https://www.transfermarkt.co.uk/bereket-desta/profil/spieler/934027,,,,
934937,Jaiden,Bartolo,Jaiden Bartolo,2025,20952,jaiden-bartolo,England,Slough,Gibraltar,2006-02-10 00:00:00,Centre-Forward,Attack,right,184,,Pitch & Aspire,https://img.a.transfermarkt.technology/portrait/header/934937-1723642060.jpg?lm=1,14,0,37574,https://www.transfermarkt.co.uk/jaiden-bartolo/profil/spieler/934937,,,,
934939,Jesse,Gomez,Jesse Gomez,2025,4310,jesse-gomez,Gibraltar,Gibraltar,Gibraltar,2005-10-11 00:00:00,Attacking Midfield,Midfield,,,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,8,0,37574,https://www.transfermarkt.co.uk/jesse-gomez/profil/spieler/934939,,,,
934941,Liam,Jessop,Liam Jessop,2025,38204,liam-jessop,Gibraltar,Gibraltar,Gibraltar,2005-08-13 00:00:00,Left Winger,Attack,right,186,2026-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/934941-1754388702.jpg?lm=1,7,1,37574,https://www.transfermarkt.co.uk/liam-jessop/profil/spieler/934941,,,,
934974,Marlon,Mena Martinez,Marlon Mena Martinez,2025,5243,marlon-mena-martinez,Italy,Parma,Dominican Republic,2006-10-05 00:00:00,Right-Back,Defender,right,188,,TEM Sports Agency,https://img.a.transfermarkt.technology/portrait/header/934974-1773652533.jpg?lm=1,4,0,15232,https://www.transfermarkt.co.uk/marlon-mena-martinez/profil/spieler/934974,,,,
935250,Mauro,Zijlstra,Mauro Zijlstra,2025,14107,mauro-zijlstra,Netherlands,Zaandam,Indonesia,2004-11-09 00:00:00,Centre-Forward,Attack,right,188,2028-05-31 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/935250-1758624934.jpg?lm=1,4,1,13958,https://www.transfermarkt.co.uk/mauro-zijlstra/profil/spieler/935250,,,,
935414,Bartolomeo,Riggioni,Bartolomeo Riggioni,2025,10619,bartolomeo-riggioni,Italy,Pesaro,San Marino,2004-07-03 00:00:00,Centre-Back,Defender,,185,2026-06-30 00:00:00,Football & More,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,10521,https://www.transfermarkt.co.uk/bartolomeo-riggioni/profil/spieler/935414,,,,
936237,Yu,Hirakawa,Yu Hirakawa,2025,3008,yu-hirakawa,Japan,"Kashima, Saga",Japan,2001-01-03 00:00:00,Right Winger,Attack,right,172,2026-06-30 00:00:00,M&Y Management,https://img.a.transfermarkt.technology/portrait/header/936237-1723238594.jpg?lm=1,1,0,3435,https://www.transfermarkt.co.uk/yu-hirakawa/profil/spieler/936237,GB1,Hull City,,
936470,Dixon,Ramírez,Dixon Ramírez,2025,13293,dixon-ramirez,,,Honduras,2001-04-15 00:00:00,Right Winger,Attack,right,176,,EL C1EL0,https://img.a.transfermarkt.technology/portrait/header/936470-1750794297.jpg?lm=1,4,1,3590,https://www.transfermarkt.co.uk/dixon-ramirez/profil/spieler/936470,,,,
936981,Gustavo,Puerta,Gustavo Puerta,2025,630,gustavo-puerta,Colombia,La Victoria,Colombia,2003-07-23 00:00:00,Central Midfield,Midfield,right,173,2029-06-30 00:00:00,TOP,https://img.a.transfermarkt.technology/portrait/header/936981-1695368256.jpg?lm=1,4,1,3816,https://www.transfermarkt.co.uk/gustavo-puerta/profil/spieler/936981,,,3000000,3000000
937480,Basil,Tuma,Basil Tuma,2025,1032,basil-tuma,,,Malta,2005-04-24 00:00:00,Centre-Forward,Attack,right,,2026-06-30 00:00:00,CMG Sports,https://img.a.transfermarkt.technology/portrait/header/937480-1747459637.jpg?lm=1,8,0,3587,https://www.transfermarkt.co.uk/basil-tuma/profil/spieler/937480,GB1,Reading FC,,
937710,Edward,Cedeño,Edward Cedeño,2025,1532,edward-cedeno,,,Panama,2003-07-05 00:00:00,Defensive Midfield,Midfield,right,188,2026-06-30 00:00:00,AS1,https://img.a.transfermarkt.technology/portrait/header/937710-1710431693.jpg?lm=1,5,0,3577,https://www.transfermarkt.co.uk/edward-cedeno/profil/spieler/937710,,,,
938302,Héctor,Aranda,Héctor Aranda,2025,15758,hector-aranda,Honduras,Puerto Cortés,Honduras,1997-03-27 00:00:00,Central Midfield,Midfield,,181,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,0,0,3590,https://www.transfermarkt.co.uk/hector-aranda/profil/spieler/938302,,,,
938801,Alexy,Vega,Alexy Vega,2025,4523,alexy-vega,,,Honduras,1996-09-16 00:00:00,Attacking Midfield,Midfield,right,168,,Blessed Soccer,https://img.a.transfermarkt.technology/portrait/header/938801-1751554568.jpg?lm=1,12,2,3590,https://www.transfermarkt.co.uk/alexy-vega/profil/spieler/938801,,,,
939359,Agadadash,Salyanskiy,Agadadash Salyanskiy,2025,8031,agadadash-salyanskiy,,,Azerbaijan,2004-06-19 00:00:00,Centre-Forward,Attack,right,183,2026-06-30 00:00:00,Go and Play LLC,https://img.a.transfermarkt.technology/portrait/header/939359-1761021850.png?lm=1,18,2,8605,https://www.transfermarkt.co.uk/agadadash-salyanskiy/profil/spieler/939359,,,,
941388,Georgios Nikolas,Angelopoulos,Georgios Nikolas Angelopoulos,2025,4590,georgios-nikolas-angelopoulos,Cyprus,Nicosia,Cyprus,2004-05-05 00:00:00,Centre-Back,Defender,right,186,2026-05-31 00:00:00,Mylogram Ltd,https://img.a.transfermarkt.technology/portrait/header/941388-1770209439.jpg?lm=1,14,0,3668,https://www.transfermarkt.co.uk/georgios-nikolas-angelopoulos/profil/spieler/941388,,,,
942083,Karim,Mohamed,Karim Mohamed,2025,61431,karim-mohamed,France,Beaumont,Comoros,2001-04-02 00:00:00,Right-Back,Defender,right,178,,,https://img.a.transfermarkt.technology/portrait/header/942083-1707404975.jpg?lm=1,5,0,16430,https://www.transfermarkt.co.uk/karim-mohamed/profil/spieler/942083,,,100000,100000
943150,Al-Hashmi,Al-Hussain,Al-Hashmi Al-Hussain,2025,1230,al-hashmi-al-hussain,Qatar,-,Qatar,2003-08-15 00:00:00,Centre-Back,Defender,right,184,,,https://img.a.transfermarkt.technology/portrait/header/943150-1762258519.jpg?lm=1,7,0,14162,https://www.transfermarkt.co.uk/al-hashmi-al-hussain/profil/spieler/943150,,,,
944187,Sovannmakara,Sin,Sovannmakara Sin,2025,65680,sovannmakara-sin,Cambodia,Kândal,Cambodia,2004-12-06 00:00:00,Right Midfield,Midfield,,168,,,https://img.a.transfermarkt.technology/portrait/header/944187-1693144631.jpg?lm=1,6,0,16038,https://www.transfermarkt.co.uk/sovannmakara-sin/profil/spieler/944187,,,,
944311,Kayode,Bankole,Kayode Bankole,2025,67074,kayode-bankole,,,Nigeria,2002-10-16 00:00:00,Goalkeeper,Goalkeeper,right,185,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,3444,https://www.transfermarkt.co.uk/kayode-bankole/profil/spieler/944311,,,,
944312,Sodiq,Ismaila,Sodiq Ismaila,2025,4507,sodiq-ismaila,,,Nigeria,2003-08-13 00:00:00,Right-Back,Defender,right,176,2027-06-30 00:00:00,All Conti Sports,https://img.a.transfermarkt.technology/portrait/header/944312-1755610118.jpg?lm=1,6,0,3444,https://www.transfermarkt.co.uk/sodiq-ismaila/profil/spieler/944312,,,,
944313,Olamilekan,Adedayo,Olamilekan Adedayo,2025,60222,olamilekan-adedayo,,,Nigeria,2001-08-09 00:00:00,Central Midfield,Midfield,right,167,,,https://img.a.transfermarkt.technology/portrait/header/944313-1755163105.jpeg?lm=1,3,0,3444,https://www.transfermarkt.co.uk/olamilekan-adedayo/profil/spieler/944313,,,,
944381,Nduka,Junior,Nduka Junior,2025,13594,nduka-junior,Nigeria,Lagos,Nigeria,2003-08-01 00:00:00,Centre-Back,Defender,right,181,,BADIG,https://img.a.transfermarkt.technology/portrait/header/944381-1755609907.jpg?lm=1,2,1,3444,https://www.transfermarkt.co.uk/nduka-junior/profil/spieler/944381,,,,
944383,Qudus,Akanni,Qudus Akanni,2025,60222,qudus-akanni,,Ogun,Nigeria,2002-11-02 00:00:00,Central Midfield,Midfield,right,167,,NDA,https://img.a.transfermarkt.technology/portrait/header/944383-1755610234.jpg?lm=1,3,0,3444,https://www.transfermarkt.co.uk/qudus-akanni/profil/spieler/944383,,,,
944583,Marko,Perovic,Marko Perovic,2025,3679,marko-perovic,Serbia and Montenegro,Podgorica,Montenegro,2006-03-05 00:00:00,Left-Back,Defender,left,179,2026-06-30 00:00:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/944583-1733489511.jpg?lm=1,4,0,11953,https://www.transfermarkt.co.uk/marko-perovic/profil/spieler/944583,,,,
944732,Nabil,Irfan,Nabil Irfan,2025,13509,nabil-irfan,Bangladesh,Brahmanbaria,Qatar,2004-02-07 00:00:00,Right-Back,Defender,right,175,,,https://img.a.transfermarkt.technology/portrait/header/944732-1762278283.jpg?lm=1,18,0,14162,https://www.transfermarkt.co.uk/nabil-irfan/profil/spieler/944732,,,,
945266,Manaf,Younis,Manaf Younis,2025,13593,manaf-younis,Iraq,Tikrit,Iraq,1996-11-16 00:00:00,Centre-Back,Defender,right,190,,Persian Stars Ltd.,https://img.a.transfermarkt.technology/portrait/header/945266-1730751366.png?lm=1,30,1,3560,https://www.transfermarkt.co.uk/manaf-younis/profil/spieler/945266,,,,
945364,Sosidan,Nhean,Sosidan Nhean,2025,25383,sosidan-nhean,,,Cambodia,2002-10-11 00:00:00,Right Winger,Attack,left,,,,https://img.a.transfermarkt.technology/portrait/header/945364-1720006985.png?lm=1,15,1,16038,https://www.transfermarkt.co.uk/sosidan-nhean/profil/spieler/945364,,,,
946750,Behram,Abduweli,Behram Abduweli,2025,65791,behram-abduweli,China,"Ili Kazakh, Xinjiang",China,2003-03-08 00:00:00,Centre-Forward,Attack,right,189,,,https://img.a.transfermarkt.technology/portrait/header/946750-1723238779.jpg?lm=1,11,2,5598,https://www.transfermarkt.co.uk/behram-abduweli/profil/spieler/946750,,,,
946761,Shiqin,Wang,Shiqin Wang,2025,17276,shiqin-wang,China,Chongqing,China,2003-06-24 00:00:00,Left-Back,Defender,left,183,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,4,0,5598,https://www.transfermarkt.co.uk/shiqin-wang/profil/spieler/946761,,,,
946850,Haofan,Liu,Haofan Liu,2025,17276,haofan-liu,China,"Wuhan, Hubei",China,2003-10-23 00:00:00,Centre-Back,Defender,right,185,,,https://img.a.transfermarkt.technology/portrait/header/946850-1694457969.jpg?lm=1,3,0,5598,https://www.transfermarkt.co.uk/haofan-liu/profil/spieler/946850,,,,
947247,Mohammed,Al-Ajnaf,Mohammed Al-Ajnaf,2025,13504,mohammed-al-ajnaf,,,Libya,1999-09-06 00:00:00,Right-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/947247-1757505117.png?lm=1,1,0,6602,https://www.transfermarkt.co.uk/mohammed-al-ajnaf/profil/spieler/947247,,,,
949273,Giacomo,Benvenuti,Giacomo Benvenuti,2025,19114,giacomo-benvenuti,,,San Marino,2006-02-03 00:00:00,Centre-Back,Defender,right,186,,Mauro Cesarini,https://img.a.transfermarkt.technology/portrait/header/949273-1760492359.jpg?lm=1,13,0,10521,https://www.transfermarkt.co.uk/giacomo-benvenuti/profil/spieler/949273,,,,
949320,Ahmed,Yahya,Ahmed Yahya,2025,13593,ahmed-yahya,Iraq,Basra,Iraq,1995-07-01 00:00:00,Left-Back,Defender,left,187,,Persian Stars Ltd.,https://img.a.transfermarkt.technology/portrait/header/949320-1730810996.png?lm=1,17,0,3560,https://www.transfermarkt.co.uk/ahmed-yahya/profil/spieler/949320,,,,
949929,Achref,Abada,Achref Abada,2025,6772,achref-abada,Algeria,Touggourt,Algeria,1999-06-15 00:00:00,Centre-Back,Defender,right,187,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/949929-1755271555.jpg?lm=1,7,1,3614,https://www.transfermarkt.co.uk/achref-abada/profil/spieler/949929,,,,
949999,Akarapong,Pumwisat,Akarapong Pumwisat,2025,55227,akarapong-pumwisat,Thailand,Chumphon,Thailand,1995-11-23 00:00:00,Central Midfield,Midfield,right,175,2026-06-30 00:00:00,TBN,https://img.a.transfermarkt.technology/portrait/header/949999-1653767013.jpg?lm=1,9,2,5676,https://www.transfermarkt.co.uk/akarapong-pumwisat/profil/spieler/949999,,,,
950031,Anan,Yodsangwal,Anan Yodsangwal,2025,55227,anan-yodsangwal,Thailand,Bangkok,Thailand,2001-07-09 00:00:00,Left Winger,Attack,right,178,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,9,0,5676,https://www.transfermarkt.co.uk/anan-yodsangwal/profil/spieler/950031,,,,
950405,Calvin,Kabuye,Calvin Kabuye,2025,6251,calvin-kabuye,Sweden,Huddinge,Uganda,2003-03-28 00:00:00,Left Winger,Attack,right,183,2027-12-31 00:00:00,MD Management,https://img.a.transfermarkt.technology/portrait/header/950405-1724865787.jpg?lm=1,3,0,13497,https://www.transfermarkt.co.uk/calvin-kabuye/profil/spieler/950405,,,,
951408,Mohammed,Al-Shiteewi,Mohammed Al-Shiteewi,2025,13505,mohammed-al-shiteewi,,,Libya,1993-07-29 00:00:00,Right-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/951408-1757486591.png?lm=1,4,0,6602,https://www.transfermarkt.co.uk/mohammed-al-shiteewi/profil/spieler/951408,,,,
952341,Mustafa,Saadoon,Mustafa Saadoon,2025,13593,mustafa-saadoon,Iraq,Corgi,Iraq,2001-05-25 00:00:00,Right-Back,Defender,right,182,,Westland Group,https://img.a.transfermarkt.technology/portrait/header/952341-1691265624.jpg?lm=1,14,0,3560,https://www.transfermarkt.co.uk/mustafa-saadoon/profil/spieler/952341,,,,
952436,Adel,Mahamoud,Adel Mahamoud,2025,10838,adel-mahamoud,France,Juvisy-sur-Orge,Comoros,2003-02-04 00:00:00,Left Winger,Attack,right,183,,CNS,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,12,1,16430,https://www.transfermarkt.co.uk/adel-mahamoud/profil/spieler/952436,,,50000,150000
952808,Nayef,Faraj,Nayef Faraj,2025,13948,nayef-faraj,,,Oman,2002-11-04 00:00:00,Left-Back,Defender,,,2026-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,6,0,14165,https://www.transfermarkt.co.uk/nayef-faraj/profil/spieler/952808,,,,
